,mean,sd,hdi_2.5%,hdi_97.5%
likelihood[118],455.88,0.0,455.88,455.88
likelihood[119],18.09,0.0,18.09,18.09
likelihood[120],33.09,0.0,33.09,33.09
likelihood[121],965.91,0.0,965.91,965.91
likelihood[122],387.12,0.0,387.12,387.12
likelihood[123],18.66,0.0,18.66,18.66
likelihood[124],35.7,0.0,35.7,35.7
likelihood[125],896.5,0.0,896.5,896.5
likelihood[126],97.0,0.0,97.0,97.0
likelihood[127],25.82,0.0,25.82,25.82
likelihood[128],8.05,0.0,8.05,8.05
likelihood[129],1165.08,0.0,1165.08,1165.08
likelihood[130],95.73,0.0,95.73,95.73
likelihood[131],157.44,0.0,157.44,157.44
likelihood[132],19.67,0.0,19.67,19.67
likelihood[133],661.74,0.0,661.74,661.74
likelihood[134],199.15,0.0,199.15,199.15
likelihood[135],64.87,0.0,64.87,64.87
likelihood[136],38.13,0.0,38.13,38.13
likelihood[137],188.69,0.0,188.69,188.69
likelihood[138],168.36,0.0,168.36,168.36
likelihood[139],128.49,0.0,128.49,128.49
likelihood[140],30.14,0.0,30.14,30.14
likelihood[141],477.02,0.0,477.02,477.02
likelihood[142],126.16,0.0,126.16,126.16
likelihood[143],29.0,0.0,29.0,29.0
likelihood[144],60.94,0.0,60.94,60.94
likelihood[145],596.13,0.0,596.13,596.13
likelihood[146],197.97,0.0,197.97,197.97
likelihood[147],477.18,0.0,477.18,477.18
likelihood[148],61.49,0.0,61.49,61.49
likelihood[149],273.51,0.0,273.51,273.51
likelihood[150],158.9,0.0,158.9,158.9
likelihood[151],0.34,0.0,0.34,0.34
likelihood[152],0.56,0.0,0.56,0.56
likelihood[153],1447.22,0.0,1447.22,1447.22
likelihood[154],39.99,0.0,39.99,39.99
likelihood[155],45.21,0.0,45.21,45.21
likelihood[156],33.93,0.0,33.93,33.93
likelihood[157],872.17,0.0,872.17,872.17
likelihood[158],243.36,0.0,243.36,243.36
likelihood[159],437.58,0.0,437.58,437.58
likelihood[160],18.5,0.0,18.5,18.5
likelihood[161],258.97,0.0,258.97,258.97
likelihood[162],190.93,0.0,190.93,190.93
likelihood[163],653.02,0.0,653.02,653.02
likelihood[164],2.86,0.0,2.86,2.86
likelihood[165],1583.42,0.0,1583.42,1583.42
likelihood[166],428.46,0.0,428.46,428.46
likelihood[167],111.35,0.0,111.35,111.35
likelihood[168],14.56,0.0,14.56,14.56
likelihood[169],1263.52,0.0,1263.52,1263.52
likelihood[170],384.46,0.0,384.46,384.46
likelihood[171],72.65,0.0,72.65,72.65
likelihood[172],57.84,0.0,57.84,57.84
likelihood[173],2966.86,0.0,2966.86,2966.86
likelihood[174],90.11,0.0,90.11,90.11
likelihood[175],71.86,0.0,71.86,71.86
likelihood[176],7.06,0.0,7.06,7.06
likelihood[177],957.48,0.0,957.48,957.48
likelihood[178],137.22,0.0,137.22,137.22
likelihood[179],69.89,0.0,69.89,69.89
likelihood[180],24.09,0.0,24.09,24.09
likelihood[181],866.1,0.0,866.1,866.1
likelihood[182],81.0,0.0,81.0,81.0
likelihood[183],823.71,0.0,823.71,823.71
likelihood[184],16.63,0.0,16.63,16.63
likelihood[185],248.52,0.0,248.52,248.52
likelihood[186],92.71,0.0,92.71,92.71
likelihood[187],29.26,0.0,29.26,29.26
likelihood[188],16.1,0.0,16.1,16.1
likelihood[189],1629.06,0.0,1629.06,1629.06
likelihood[190],194.38,0.0,194.38,194.38
likelihood[191],48.26,0.0,48.26,48.26
likelihood[192],48.35,0.0,48.35,48.35
likelihood[193],653.07,0.0,653.07,653.07
likelihood[194],317.98,0.0,317.98,317.98
likelihood[195],39.32,0.0,39.32,39.32
likelihood[196],16.33,0.0,16.33,16.33
likelihood[197],1270.26,0.0,1270.26,1270.26
likelihood[198],293.09,0.0,293.09,293.09
likelihood[199],1.04,0.0,1.04,1.04
likelihood[200],23.31,0.0,23.31,23.31
likelihood[201],1.87,0.0,1.87,1.87
likelihood[202],143.28,0.0,143.28,143.28
likelihood[203],12.08,0.0,12.08,12.08
likelihood[204],18.22,0.0,18.22,18.22
likelihood[205],18.5,0.0,18.5,18.5
likelihood[206],640.83,0.0,640.83,640.83
likelihood[207],24.61,0.0,24.61,24.61
likelihood[208],7.25,0.0,7.25,7.25
likelihood[209],22.53,0.0,22.53,22.53
likelihood[210],494.74,0.0,494.74,494.74
likelihood[211],43.76,0.0,43.76,43.76
likelihood[212],74.24,0.0,74.24,74.24
likelihood[213],126.08,0.0,126.08,126.08
likelihood[214],138.42,0.0,138.42,138.42
likelihood[215],32.84,0.0,32.84,32.84
likelihood[216],818.56,0.0,818.56,818.56
likelihood[217],261.72,0.0,261.72,261.72
likelihood[218],18.61,0.0,18.61,18.61
likelihood[219],58.89,0.0,58.89,58.89
likelihood[220],1339.6,0.0,1339.6,1339.6
likelihood[221],360.6,0.0,360.6,360.6
likelihood[222],478.52,0.0,478.52,478.52
likelihood[223],32.43,0.0,32.43,32.43
likelihood[224],1093.6,0.0,1093.6,1093.6
likelihood[225],318.8,0.0,318.8,318.8
likelihood[226],1417.37,0.0,1417.37,1417.37
likelihood[227],11.84,0.0,11.84,11.84
likelihood[228],844.49,0.0,844.49,844.49
likelihood[229],145.12,0.0,145.12,145.12
likelihood[230],44.77,0.0,44.77,44.77
likelihood[231],10.91,0.0,10.91,10.91
likelihood[232],972.41,0.0,972.41,972.41
likelihood[233],130.5,0.0,130.5,130.5
likelihood[234],0.04,0.0,0.04,0.04
likelihood[235],1.84,0.0,1.84,1.84
likelihood[236],3.26,0.0,3.26,3.26
likelihood[237],1.07,0.0,1.07,1.07
likelihood[238],0.51,0.0,0.51,0.51
likelihood[239],7.06,0.0,7.06,7.06
likelihood[240],7.23,0.0,7.23,7.23
likelihood[241],5.24,0.0,5.24,5.24
likelihood[242],161.73,0.0,161.73,161.73
likelihood[243],33.23,0.0,33.23,33.23
likelihood[244],54.62,0.0,54.62,54.62
likelihood[245],21.23,0.0,21.23,21.23
likelihood[246],31.52,0.0,31.52,31.52
likelihood[247],6.79,0.0,6.79,6.79
likelihood[248],100.34,0.0,100.34,100.34
likelihood[249],5.91,0.0,5.91,5.91
likelihood[250],10.61,0.0,10.61,10.61
likelihood[251],12.42,0.0,12.42,12.42
likelihood[252],153.32,0.0,153.32,153.32
likelihood[253],32.4,0.0,32.4,32.4
likelihood[254],684.01,0.0,684.01,684.01
likelihood[255],124.42,0.0,124.42,124.42
likelihood[256],90.62,0.0,90.62,90.62
likelihood[257],32.7,0.0,32.7,32.7
likelihood[258],1549.74,0.0,1549.74,1549.74
likelihood[259],75.49,0.0,75.49,75.49
likelihood[260],577.24,0.0,577.24,577.24
likelihood[261],3.51,0.0,3.51,3.51
likelihood[262],873.96,0.0,873.96,873.96
likelihood[263],151.16,0.0,151.16,151.16
likelihood[264],102.0,0.0,102.0,102.0
likelihood[265],84.0,0.0,84.0,84.0
likelihood[266],2.4,0.0,2.4,2.4
likelihood[267],72.0,0.0,72.0,72.0
likelihood[268],233.45,0.0,233.45,233.45
likelihood[269],1.6,0.0,1.6,1.6
likelihood[270],500.59,0.0,500.59,500.59
likelihood[271],170.35,0.0,170.35,170.35
likelihood[272],221.89,0.0,221.89,221.89
likelihood[273],66.8,0.0,66.8,66.8
likelihood[274],362.8,0.0,362.8,362.8
likelihood[275],4.4,0.0,4.4,4.4
likelihood[276],84.4,0.0,84.4,84.4
likelihood[277],334.0,0.0,334.0,334.0
likelihood[278],2.0,0.0,2.0,2.0
likelihood[279],0.4,0.0,0.4,0.4
likelihood[280],8.0,0.0,8.0,8.0
likelihood[281],25.6,0.0,25.6,25.6
likelihood[282],107.54,0.0,107.54,107.54
likelihood[283],7.89,0.0,7.89,7.89
likelihood[284],964.86,0.0,964.86,964.86
likelihood[285],227.61,0.0,227.61,227.61
likelihood[286],87.65,0.0,87.65,87.65
likelihood[287],15.84,0.0,15.84,15.84
likelihood[288],1542.49,0.0,1542.49,1542.49
likelihood[289],177.07,0.0,177.07,177.07
likelihood[290],110.0,0.0,110.0,110.0
likelihood[291],11.6,0.0,11.6,11.6
likelihood[292],710.0,0.0,710.0,710.0
likelihood[293],67.6,0.0,67.6,67.6
likelihood[294],60.09,0.0,60.09,60.09
likelihood[295],71.77,0.0,71.77,71.77
likelihood[296],124.54,0.0,124.54,124.54
likelihood[297],273.38,0.0,273.38,273.38
likelihood[298],276.49,0.0,276.49,276.49
likelihood[299],18.38,0.0,18.38,18.38
likelihood[300],113.08,0.0,113.08,113.08
likelihood[301],180.62,0.0,180.62,180.62
likelihood[302],78.67,0.0,78.67,78.67
likelihood[303],59.35,0.0,59.35,59.35
likelihood[304],17.81,0.0,17.81,17.81
likelihood[305],1672.37,0.0,1672.37,1672.37
likelihood[306],115.22,0.0,115.22,115.22
likelihood[307],58.02,0.0,58.02,58.02
likelihood[308],0.05,0.0,0.05,0.05
likelihood[309],691.76,0.0,691.76,691.76
likelihood[310],18.32,0.0,18.32,18.32
likelihood[311],1.31,0.0,1.31,1.31
likelihood[312],485.17,0.0,485.17,485.17
likelihood[313],331.53,0.0,331.53,331.53
likelihood[314],86.6,0.0,86.6,86.6
likelihood[315],3.65,0.0,3.65,3.65
likelihood[316],175.91,0.0,175.91,175.91
likelihood[317],324.1,0.0,324.1,324.1
likelihood[318],14.83,0.0,14.83,14.83
likelihood[319],0.51,0.0,0.51,0.51
likelihood[320],502.44,0.0,502.44,502.44
likelihood[321],72.05,0.0,72.05,72.05
likelihood[322],2.68,0.0,2.68,2.68
likelihood[323],0.51,0.0,0.51,0.51
likelihood[324],488.26,0.0,488.26,488.26
likelihood[325],30.19,0.0,30.19,30.19
likelihood[326],16.86,0.0,16.86,16.86
likelihood[327],3.44,0.0,3.44,3.44
likelihood[328],206.85,0.0,206.85,206.85
likelihood[329],5956.1,0.0,5956.1,5956.1
likelihood[330],3.6,0.0,3.6,3.6
likelihood[331],13.29,0.0,13.29,13.29
likelihood[332],4033.33,0.0,4033.33,4033.33
likelihood[333],36.13,0.0,36.13,36.13
likelihood[334],65.39,0.0,65.39,65.39
likelihood[335],0.05,0.0,0.05,0.05
likelihood[336],1302.58,0.0,1302.58,1302.58
likelihood[337],0.32,0.0,0.32,0.32
likelihood[338],855.75,0.0,855.75,855.75
likelihood[339],41.34,0.0,41.34,41.34
likelihood[340],141.46,0.0,141.46,141.46
likelihood[341],0.003,0.001,0.002,0.004
likelihood[342],8.62,0.0,8.62,8.62
likelihood[343],40.86,0.0,40.86,40.86
likelihood[344],0.007,0.001,0.006,0.007
likelihood[345],86.98,0.0,86.98,86.98
likelihood[346],3.86,0.0,3.86,3.86
likelihood[347],72.51,0.0,72.51,72.51
likelihood[348],36.55,0.0,36.55,36.55
likelihood[349],9.57,0.0,9.57,9.57
likelihood[350],81.69,0.0,81.69,81.69
likelihood[351],0.004,0.002,0.002,0.005
likelihood[352],8.02,0.0,8.02,8.02
likelihood[353],104.01,0.0,104.01,104.01
likelihood[354],81.43,0.0,81.43,81.43
likelihood[355],0.003,0.001,0.002,0.004
likelihood[356],7.43,0.0,7.43,7.43
likelihood[357],69.54,0.0,69.54,69.54
likelihood[358],43.39,0.0,43.39,43.39
likelihood[359],0.007,0.005,0.001,0.012
likelihood[360],53.79,0.0,53.79,53.79
likelihood[361],4.75,0.0,4.75,4.75
likelihood[362],4.75,0.0,4.75,4.75
likelihood[363],0.003,0.001,0.002,0.003
likelihood[364],6.24,0.0,6.24,6.24
likelihood[365],32.1,0.0,32.1,32.1
likelihood[366],33.76,0.0,33.76,33.76
likelihood[367],0.008,0.003,0.005,0.011
likelihood[368],1.78,0.0,1.78,1.78
likelihood[369],11.05,0.0,11.05,11.05
likelihood[370],0.006,0.003,0.003,0.009
likelihood[371],525.71,0.0,525.71,525.71
likelihood[372],0.89,0.0,0.89,0.89
likelihood[373],0.3,0.0,0.3,0.3
likelihood[374],0.002,0.0,0.002,0.003
likelihood[375],157.5,0.0,157.5,157.5
likelihood[376],1.49,0.0,1.49,1.49
likelihood[377],70.73,0.0,70.73,70.73
likelihood[378],37.44,0.0,37.44,37.44
likelihood[379],17.83,0.0,17.83,17.83
likelihood[380],102.23,0.0,102.23,102.23
likelihood[381],0.003,0.0,0.003,0.003
likelihood[382],52.6,0.0,52.6,52.6
likelihood[383],67.46,0.0,67.46,67.46
likelihood[384],0.005,0.003,0.001,0.008
likelihood[385],461.46,0.0,461.46,461.46
likelihood[386],97.77,0.0,97.77,97.77
likelihood[387],2.38,0.0,2.38,2.38
likelihood[388],0.007,0.005,0.002,0.012
likelihood[389],123.03,0.0,123.03,123.03
likelihood[390],58.45,0.0,58.45,58.45
likelihood[391],0.003,0.002,0.001,0.005
likelihood[392],440.09,0.0,440.09,440.09
likelihood[393],0.59,0.0,0.59,0.59
likelihood[394],0.003,0.001,0.002,0.004
likelihood[395],243.83,0.0,243.83,243.83
likelihood[396],22.29,0.0,22.29,22.29
likelihood[397],3.86,0.0,3.86,3.86
likelihood[398],0.005,0.003,0.002,0.008
likelihood[399],550.97,0.0,550.97,550.97
likelihood[400],16.05,0.0,16.05,16.05
likelihood[401],8.32,0.0,8.32,8.32
likelihood[402],0.006,0.0,0.005,0.006
likelihood[403],147.7,0.0,147.7,147.7
likelihood[404],12.72,0.0,12.72,12.72
likelihood[405],47.61,0.0,47.61,47.61
likelihood[406],0.002,0.001,0.001,0.002
likelihood[407],89.15,0.0,89.15,89.15
likelihood[408],72.81,0.0,72.81,72.81
likelihood[409],14.86,0.0,14.86,14.86
likelihood[410],0.003,0.002,0.001,0.006
likelihood[411],21.69,0.0,21.69,21.69
likelihood[412],73.22,0.0,73.22,73.22
likelihood[413],4.16,0.0,4.16,4.16
likelihood[414],0.008,0.006,0.003,0.014
likelihood[415],655.3,0.0,655.3,655.3
likelihood[416],91.03,0.0,91.03,91.03
likelihood[417],2.35,0.0,2.35,2.35
likelihood[418],0.004,0.002,0.002,0.006
likelihood[419],150.67,0.0,150.67,150.67
likelihood[420],18.72,0.0,18.72,18.72
likelihood[421],0.3,0.0,0.3,0.3
likelihood[422],0.004,0.002,0.002,0.006
likelihood[423],472.57,0.0,472.57,472.57
likelihood[424],14.92,0.0,14.92,14.92
likelihood[425],0.003,0.0,0.003,0.003
likelihood[426],83.8,0.0,83.8,83.8
likelihood[427],4.81,0.0,4.81,4.81
likelihood[428],0.006,0.003,0.003,0.009
likelihood[429],397.21,0.0,397.21,397.21
likelihood[430],41.81,0.0,41.81,41.81
likelihood[431],0.008,0.002,0.006,0.01
likelihood[432],86.48,0.0,86.48,86.48
likelihood[433],7.99,0.0,7.99,7.99
likelihood[434],1.6,0.0,1.6,1.6
likelihood[435],0.003,0.002,0.001,0.005
likelihood[436],402.85,0.0,402.85,402.85
likelihood[437],26.57,0.0,26.57,26.57
likelihood[438],2.17,0.0,2.17,2.17
likelihood[439],0.005,0.004,0.001,0.009
likelihood[440],116.64,0.0,116.64,116.64
likelihood[441],374.74,0.0,374.74,374.74
likelihood[442],17.83,0.0,17.83,17.83
likelihood[443],0.004,0.002,0.002,0.005
likelihood[444],577.41,0.0,577.41,577.41
likelihood[445],26.45,0.0,26.45,26.45
likelihood[446],0.004,0.002,0.002,0.006
likelihood[447],622.67,0.0,622.67,622.67
likelihood[448],3.27,0.0,3.27,3.27
likelihood[449],0.09,0.0,0.09,0.09
likelihood[450],0.006,0.005,0.001,0.01
likelihood[451],130.88,0.0,130.88,130.88
likelihood[452],13.97,0.0,13.97,13.97
likelihood[453],22.88,0.0,22.88,22.88
likelihood[454],0.007,0.002,0.005,0.009
likelihood[455],25.77,0.0,25.77,25.77
likelihood[456],39.88,0.0,39.88,39.88
likelihood[457],0.89,0.0,0.89,0.89
likelihood[458],49.63,0.0,49.63,49.63
likelihood[459],30.01,0.0,30.01,30.01
likelihood[460],53.34,0.0,53.34,53.34
likelihood[461],1.19,0.0,1.19,1.19
likelihood[462],20.21,0.0,20.21,20.21
likelihood[463],85.29,0.0,85.29,85.29
likelihood[464],44.28,0.0,44.28,44.28
likelihood[465],43.39,0.0,43.39,43.39
likelihood[466],0.003,0.002,0.002,0.005
likelihood[467],47.55,0.0,47.55,47.55
likelihood[468],110.25,0.0,110.25,110.25
likelihood[469],53.49,0.0,53.49,53.49
likelihood[470],0.005,0.004,0.001,0.009
likelihood[471],138.48,0.0,138.48,138.48
likelihood[472],13.67,0.0,13.67,13.67
likelihood[473],42.2,0.0,42.2,42.2
likelihood[474],0.004,0.003,0.001,0.006
likelihood[475],104.61,0.0,104.61,104.61
likelihood[476],38.93,0.0,38.93,38.93
likelihood[477],1.66,0.0,1.66,1.66
likelihood[478],456.46,0.0,456.46,456.46
likelihood[479],7.13,0.0,7.13,7.13
likelihood[480],276.46,0.0,276.46,276.46
likelihood[481],18.42,0.0,18.42,18.42
likelihood[482],58.57,0.0,58.57,58.57
likelihood[483],0.006,0.003,0.003,0.009
likelihood[484],363.54,0.0,363.54,363.54
likelihood[485],72.18,0.0,72.18,72.18
likelihood[486],34.83,0.0,34.83,34.83
likelihood[487],0.003,0.001,0.002,0.004
likelihood[488],65.32,0.0,65.32,65.32
likelihood[489],11.32,0.0,11.32,11.32
likelihood[490],0.005,0.001,0.004,0.006
likelihood[491],57.18,0.0,57.18,57.18
likelihood[492],8.92,0.0,8.92,8.92
likelihood[493],0.006,0.002,0.004,0.007
likelihood[494],529.09,0.0,529.09,529.09
likelihood[495],11.29,0.0,11.29,11.29
likelihood[496],5.65,0.0,5.65,5.65
likelihood[497],0.003,0.001,0.002,0.005
likelihood[498],137.0,0.0,137.0,137.0
likelihood[499],29.72,0.0,29.72,29.72
likelihood[500],45.2,0.0,45.2,45.2
likelihood[501],0.005,0.0,0.005,0.005
likelihood[502],610.67,0.0,610.67,610.67
likelihood[503],34.18,0.0,34.18,34.18
likelihood[504],0.3,0.0,0.3,0.3
likelihood[505],0.006,0.005,0.001,0.01
likelihood[506],98.96,0.0,98.96,98.96
likelihood[507],105.14,0.0,105.14,105.14
likelihood[508],7.07,0.0,7.07,7.07
likelihood[509],949.63,0.0,949.63,949.63
likelihood[510],32.51,0.0,32.51,32.51
likelihood[511],22.29,0.0,22.29,22.29
likelihood[512],362.62,0.0,362.62,362.62
likelihood[513],22.38,0.0,22.38,22.38
likelihood[514],85.35,0.0,85.35,85.35
likelihood[515],11.89,0.0,11.89,11.89
likelihood[516],44.58,0.0,44.58,44.58
likelihood[517],106.06,0.0,106.06,106.06
likelihood[518],0.005,0.001,0.004,0.006
likelihood[519],19.02,0.0,19.02,19.02
likelihood[520],2.7,0.0,2.7,2.7
likelihood[521],108.14,0.0,108.14,108.14
likelihood[522],1.99,0.0,1.99,1.99
likelihood[523],92.01,0.0,92.01,92.01
likelihood[524],31.44,0.0,31.44,31.44
likelihood[525],0.004,0.002,0.003,0.006
likelihood[526],8.02,0.0,8.02,8.02
likelihood[527],143.63,0.0,143.63,143.63
likelihood[528],96.49,0.0,96.49,96.49
likelihood[529],16.26,0.0,16.26,16.26
likelihood[530],75.99,0.0,75.99,75.99
likelihood[531],32.39,0.0,32.39,32.39
likelihood[532],2.08,0.0,2.08,2.08
likelihood[533],26.15,0.0,26.15,26.15
likelihood[534],7.43,0.0,7.43,7.43
likelihood[535],16.34,0.0,16.34,16.34
likelihood[536],32.15,0.0,32.15,32.15
likelihood[537],22.56,0.0,22.56,22.56
likelihood[538],0.004,0.001,0.003,0.004
likelihood[539],74.8,0.0,74.8,74.8
likelihood[540],38.04,0.0,38.04,38.04
likelihood[541],13.55,0.0,13.55,13.55
likelihood[542],0.002,0.001,0.001,0.002
likelihood[543],123.24,0.0,123.24,123.24
likelihood[544],79.64,0.0,79.64,79.64
likelihood[545],7.13,0.0,7.13,7.13
likelihood[546],0.004,0.003,0.001,0.007
likelihood[547],35.36,0.0,35.36,35.36
likelihood[548],2.97,0.0,2.97,2.97
likelihood[549],0.3,0.0,0.3,0.3
likelihood[550],29.54,0.0,29.54,29.54
likelihood[551],28.14,0.0,28.14,28.14
likelihood[552],4.7,0.0,4.7,4.7
likelihood[553],0.005,0.002,0.003,0.007
likelihood[554],456.55,0.0,456.55,456.55
likelihood[555],41.31,0.0,41.31,41.31
likelihood[556],0.3,0.0,0.3,0.3
likelihood[557],0.005,0.001,0.003,0.006
likelihood[558],365.23,0.0,365.23,365.23
likelihood[559],0.59,0.0,0.59,0.59
likelihood[560],0.005,0.003,0.002,0.007
likelihood[561],78.16,0.0,78.16,78.16
likelihood[562],70.43,0.0,70.43,70.43
likelihood[563],0.005,0.003,0.003,0.008
likelihood[564],387.22,0.0,387.22,387.22
likelihood[565],8.74,0.0,8.74,8.74
likelihood[566],2.97,0.0,2.97,2.97
likelihood[567],0.003,0.001,0.002,0.004
likelihood[568],201.43,0.0,201.43,201.43
likelihood[569],98.31,0.0,98.31,98.31
likelihood[570],46.66,0.0,46.66,46.66
likelihood[571],0.007,0.004,0.004,0.011
likelihood[572],264.9,0.0,264.9,264.9
likelihood[573],79.17,0.0,79.17,79.17
likelihood[574],14.92,0.0,14.92,14.92
likelihood[575],0.005,0.001,0.004,0.006
likelihood[576],103.77,0.0,103.77,103.77
likelihood[577],49.63,0.0,49.63,49.63
likelihood[578],32.39,0.0,32.39,32.39
likelihood[579],0.002,0.001,0.002,0.003
likelihood[580],245.77,0.0,245.77,245.77
likelihood[581],77.56,0.0,77.56,77.56
likelihood[582],11.29,0.0,11.29,11.29
likelihood[583],0.009,0.005,0.004,0.013
likelihood[584],117.09,0.0,117.09,117.09
likelihood[585],80.24,0.0,80.24,80.24
likelihood[586],0.003,0.001,0.002,0.005
likelihood[587],192.27,0.0,192.27,192.27
likelihood[588],18.78,0.0,18.78,18.78
likelihood[589],6.84,0.0,6.84,6.84
likelihood[590],0.006,0.002,0.004,0.009
likelihood[591],76.64,0.0,76.64,76.64
likelihood[592],7.52,0.0,7.52,7.52
likelihood[593],3.24,0.0,3.24,3.24
likelihood[594],570.7,0.0,570.7,570.7
likelihood[595],82.32,0.0,82.32,82.32
likelihood[596],5.35,0.0,5.35,5.35
likelihood[597],0.005,0.001,0.003,0.006
likelihood[598],172.66,0.0,172.66,172.66
likelihood[599],27.34,0.0,27.34,27.34
likelihood[600],28.83,0.0,28.83,28.83
likelihood[601],25.77,0.0,25.77,25.77
likelihood[602],85.59,0.0,85.59,85.59
likelihood[603],0.006,0.004,0.002,0.01
likelihood[604],29.36,0.0,29.36,29.36
likelihood[605],0.006,0.0,0.006,0.006
likelihood[606],1.66,0.0,1.66,1.66
likelihood[607],0.007,0.002,0.004,0.009
likelihood[608],352.61,0.0,352.61,352.61
likelihood[609],0.009,0.004,0.005,0.013
likelihood[610],1.96,0.0,1.96,1.96
likelihood[611],0.006,0.002,0.004,0.009
likelihood[612],516.28,0.0,516.28,516.28
likelihood[613],0.003,0.002,0.001,0.004
likelihood[614],2.04,0.0,2.04,2.04
likelihood[615],0.005,0.001,0.004,0.005
likelihood[616],249.4,0.0,249.4,249.4
likelihood[617],0.003,0.001,0.001,0.004
likelihood[618],4.99,0.0,4.99,4.99
likelihood[619],0.007,0.003,0.004,0.01
likelihood[620],484.38,0.0,484.38,484.38
likelihood[621],0.006,0.004,0.001,0.01
likelihood[622],37.99,0.0,37.99,37.99
likelihood[623],0.007,0.003,0.004,0.01
likelihood[624],173.24,0.0,173.24,173.24
likelihood[625],0.005,0.0,0.005,0.005
likelihood[626],51.13,0.0,51.13,51.13
likelihood[627],0.003,0.0,0.003,0.003
likelihood[628],752.83,0.0,752.83,752.83
likelihood[629],0.007,0.003,0.003,0.01
likelihood[630],17.53,0.0,17.53,17.53
likelihood[631],0.008,0.007,0.001,0.016
likelihood[632],262.08,0.0,262.08,262.08
likelihood[633],0.005,0.002,0.004,0.007
likelihood[634],2.17,0.0,2.17,2.17
likelihood[635],0.007,0.0,0.007,0.007
likelihood[636],387.27,0.0,387.27,387.27
likelihood[637],0.002,0.0,0.002,0.002
likelihood[638],0.43,0.0,0.43,0.43
likelihood[639],0.006,0.0,0.005,0.006
likelihood[640],106.84,0.0,106.84,106.84
likelihood[641],0.008,0.003,0.005,0.012
likelihood[642],31.93,0.0,31.93,31.93
likelihood[643],0.006,0.003,0.003,0.009
likelihood[644],6.76,0.0,6.76,6.76
likelihood[645],0.003,0.001,0.002,0.004
likelihood[646],5.32,0.0,5.32,5.32
likelihood[647],0.007,0.005,0.002,0.012
likelihood[648],60.12,0.0,60.12,60.12
likelihood[649],0.006,0.0,0.006,0.006
likelihood[650],0.005,0.002,0.003,0.007
likelihood[651],154.43,0.0,154.43,154.43
likelihood[652],0.005,0.003,0.002,0.008
likelihood[653],90.13,0.0,90.13,90.13
